id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Cost percentage per listing,Gross Income from property per listing
10446926,Renovated Harlem Private Room,53819985,Matthew,Manhattan,Harlem,40.81699,-73.94254,Private room,45,1,15,2016-10-28,0.35,1,0,20.95%,35.57
10448095,Private Studio in Beautiful Duplex,11742675,Malik,Manhattan,Upper East Side,40.77686,-73.95084,Private room,65,5,7,2017-10-30,0.19,2,0,20.95%,51.38
10473730,Private Room in Sunlit & Art-filled Apartment,9383056,Dave,Brooklyn,Bedford-Stuyvesant,40.69664,-73.93628,Private room,55,5,3,2017-07-26,0.09,1,0,20.95%,43.48
10474780,Private Room next to park,40312267,Trini,Brooklyn,Flatbush,40.65398,-73.96377,Private room,50,2,5,2016-05-11,0.12,1,0,20.95%,39.53
10475047,Large Bohemian Room in Brownstone Apartment,24094081,Isabella,Brooklyn,Bushwick,40.69808,-73.93174,Private room,60,1,1,2016-09-13,0.03,1,0,20.95%,47.43
10477767,Spacious & Relaxing Garden Apartment,347475,Chialing,Brooklyn,Columbia St,40.68606,-74.00122,Entire home/apt,275,2,18,2017-05-07,0.46,1,292,20.95%,217.39
10484019,Beautiful and bright garden studio,1692144,Cecil,Brooklyn,South Slope,40.66388,-73.98587,Entire home/apt,120,1,5,2016-09-07,0.12,1,0,20.95%,94.86
10489923,Beautiful Spacious NYC Apartment,54074445,Catherine,Manhattan,Roosevelt Island,40.76859,-73.94359,Entire home/apt,65,1,3,2016-02-15,0.07,1,0,20.95%,51.38
10490073,Charming big room by Propect Park,2503478,Hajra,Brooklyn,Prospect-Lefferts Gardens,40.65436,-73.96179,Private room,58,1,5,2017-05-18,0.13,1,2,20.95%,45.85
10500222,Adorable West Village Apartment,22364252,Federica,Manhattan,West Village,40.73492,-74.00457,Entire home/apt,196,15,2,2016-04-01,0.05,1,31,20.95%,154.94
10500406,Cozy UES bedroom with private bath,16572048,Melissa,Manhattan,Upper East Side,40.76574,-73.95915,Private room,80,5,5,2016-09-07,0.12,1,0,20.95%,63.24
10513499,Sunny 1 bedroom Apartment,54206554,Pippa,Brooklyn,Bedford-Stuyvesant,40.68577,-73.95179,Entire home/apt,100,3,1,2016-03-22,0.02,1,0,20.95%,79.05
10514166,Spacious Room in hip Williamsburg,48170471,Johanna,Brooklyn,Williamsburg,40.71886,-73.96234,Private room,65,2,2,2016-03-02,0.05,2,0,20.95%,51.38
10514879,"2BR Luxury Sunny Apt, East Village",4118478,Katherine,Manhattan,East Village,40.72948,-73.98885,Entire home/apt,450,1,1,2016-03-27,0.03,1,0,20.95%,355.73
10520825,1br Large furnished bedroom in cool Bushwick,54242258,Steven,Brooklyn,Bushwick,40.70206,-73.92964,Private room,48,1,1,2016-10-02,0.03,1,0,20.95%,37.94
10526745,Large Private Bedroom in Comfy Home,54279433,Mfoniso,Queens,Sunnyside,40.74286,-73.91635,Private room,34,1,1,2016-01-26,0.02,1,0,20.95%,26.88
10534018,Sunny Studio ~ Great Location!,17500155,Karol,Queens,Long Island City,40.74775,-73.94797,Entire home/apt,100,12,5,2016-07-25,0.13,1,0,20.95%,79.05
10539341,"Sunny, one bedroom apartment UES",54120025,Emma,Manhattan,Upper East Side,40.78271,-73.9451,Entire home/apt,300,31,1,2017-09-04,0.04,1,358,20.95%,237.15
10541080,Gorgeous & cozy studio in Manhattan,36710280,Carolina,Manhattan,Upper West Side,40.78975,-73.97001,Entire home/apt,150,1,4,2017-04-18,0.11,1,0,20.95%,118.58
10542174,Luxury 1-Bdrm in Downtown Brooklyn,10099253,Ashley,Brooklyn,Fort Greene,40.69406,-73.98102,Entire home/apt,144,3,1,2016-02-21,0.02,1,0,20.95%,113.83
10544239,Charming East Village apartment,16911296,Gurdane,Manhattan,East Village,40.72997,-73.98633,Private room,129,1,11,2016-10-31,0.27,1,0,20.95%,101.97
10544439,Room in Soho Apartment,54375099,Rob,Manhattan,SoHo,40.72566,-74.00275,Private room,75,1,1,2016-03-13,0.02,1,0,20.95%,59.29
10546363,Uber Cool East Village Apartment,18030603,Madeline,Manhattan,Gramercy,40.73331,-73.98229,Private room,63,1,3,2016-03-27,0.07,1,0,20.95%,49.8
10548910,Cozy Spacious 1 Bedroom Apartment,52262589,Samantha,Manhattan,Kips Bay,40.73988,-73.97968,Entire home/apt,450,2,2,2016-10-05,0.05,1,0,20.95%,355.73
10551015,Big cozy room with 2 windows,880323,Vincent,Brooklyn,Bushwick,40.69447,-73.92213,Private room,36,2,1,2016-02-07,0.02,1,0,20.95%,28.46
10551695,Sunny Apt in Cultural Neighborhood,54422839,Sarah,Brooklyn,Prospect Heights,40.68018,-73.96572,Private room,48,3,4,2017-08-22,0.1,1,0,20.95%,37.94
10560986,Sublet Beautiful Room in Brooklyn!,45531690,Anjulika,Brooklyn,Greenpoint,40.72853,-73.95533,Private room,39,1,1,2016-01-15,0.02,1,0,20.95%,30.83
10561771,La Casa Azul,30356325,Joel,Manhattan,Harlem,40.80734,-73.94666,Entire home/apt,70,2,4,2016-04-11,0.1,1,0,20.95%,55.34
10562990,Cozy Brooklyn One Bedroom,9932811,Alison,Brooklyn,Flatbush,40.64875,-73.96978,Entire home/apt,100,5,2,2016-04-11,0.05,1,0,20.95%,79.05
10564483,Big room in East Williamsburg Loft,17012496,Lisa,Brooklyn,Williamsburg,40.71987,-73.93705,Private room,45,4,1,2016-08-14,0.03,1,0,20.95%,35.57
10566341,Front Bedroom in Beautiful Apt,17191693,Moss,Brooklyn,Williamsburg,40.70732,-73.95466,Private room,60,2,18,2017-01-04,0.46,2,0,20.95%,47.43
10567332,Private room 1 block from Bedford L,22499760,Jonny,Brooklyn,Williamsburg,40.71532,-73.95352,Private room,40,1,1,2016-01-17,0.02,1,0,20.95%,31.62
10568208,Luxurious Private Suit in 3BR Apt,17191693,Moss,Brooklyn,Williamsburg,40.70692,-73.95501,Private room,80,3,35,2017-02-22,0.85,2,0,20.95%,63.24
10575777,One Bedroom w/Huge Window & Ceiling,25475028,Mark,Manhattan,Chinatown,40.71448,-73.99157,Private room,110,1,1,2016-03-28,0.03,1,0,20.95%,86.96
10576212,"Sunny, charming room in a 2 bedroom",5304248,Drew,Brooklyn,Bedford-Stuyvesant,40.69032,-73.95,Private room,65,5,8,2017-09-19,0.21,1,0,20.95%,51.38
10609249,Magnificent New 2 BR near park Ave,1515120,Dino,Manhattan,Midtown,40.755,-73.96562,Private room,325,3,9,2016-12-28,0.23,1,88,20.95%,256.91
10630048,Sunny modern oasis near THE Park,9273561,Nadine,Manhattan,East Harlem,40.79013,-73.94473,Private room,75,2,21,2016-09-19,0.5,1,0,20.95%,59.29
10659825,Private room,55060863,Rob,Brooklyn,Midwood,40.61155,-73.96337,Private room,60,1,1,2016-04-18,0.03,1,0,20.95%,47.43
10671589,"2 bd, 1.5 bath by Prospect Park",11375436,Sharra,Brooklyn,Windsor Terrace,40.65412,-73.97706,Entire home/apt,89,1,1,2016-03-05,0.02,1,0,20.95%,70.35
10674243,Cal King lovely room withTVwasher-dryer in kitchen,40733633,Betsy,Manhattan,Inwood,40.86912,-73.91988,Private room,70,1,1,2016-08-28,0.03,1,312,20.95%,55.34
10674836,Sunny Room in Prime East Village,51238762,Marcin,Manhattan,East Village,40.73058,-73.98286,Private room,39,1,4,2016-03-03,0.1,1,0,20.95%,30.83
10675118,Large Renovated Apt. Mins Away From Subway!,2199280,Rosa,Manhattan,Morningside Heights,40.81535,-73.95862,Entire home/apt,150,31,15,2017-05-28,0.36,1,0,20.95%,118.58
10676959,Intimate and cozy,47121117,Cindy,Manhattan,Harlem,40.80097,-73.9489,Private room,89,1,8,2017-08-08,0.21,1,0,20.95%,70.35
10681362,BK LOFT: Unique/Modern/Fun,5075354,Ted,Brooklyn,Crown Heights,40.67755,-73.95108,Entire home/apt,100,4,8,2017-11-25,0.19,1,0,20.95%,79.05
10682290,Lovely Room w/backyard in Bushwick,41494545,Connie,Brooklyn,Bushwick,40.70123,-73.91865,Private room,50,5,2,2017-01-04,0.07,1,0,20.95%,39.53
10682536,"Bright, central, prime Williamsburg",50296635,Siobh?!n,Brooklyn,Williamsburg,40.71455,-73.9618,Private room,75,2,3,2016-06-11,0.07,1,0,20.95%,59.29
10684164,Private 1 Bdrm Apt - Prospect Park,19227044,Adam,Brooklyn,Flatbush,40.64945,-73.9624,Entire home/apt,75,7,1,2016-02-13,0.02,1,0,20.95%,59.29
10685403,Urban Bliss - Bushwick,55201743,William,Brooklyn,Bushwick,40.697,-73.92176,Private room,65,1,1,2017-03-16,0.04,1,0,20.95%,51.38
10685496,"Cozy shared space, heart of Astoria",18192996,Jessica And Danny,Queens,Ditmars Steinway,40.7794,-73.91646,Shared room,22,1,14,2016-12-12,0.34,2,0,20.95%,17.39
10692885,Cool Chelsea studio for chilling!,2541529,Sarah,Manhattan,Chelsea,40.74237,-74.00063,Entire home/apt,120,2,2,2016-06-08,0.05,1,0,20.95%,94.86
10696159,Lovely BK 4-BR Duplex with Garden,55261821,Celine,Brooklyn,Park Slope,40.67631,-73.97224,Entire home/apt,425,5,2,2016-07-09,0.05,1,0,20.95%,335.96
10704981,Spacious UWS Studio w/Private Patio,6716450,Lacy,Manhattan,Upper West Side,40.79816,-73.97178,Entire home/apt,175,2,1,2016-10-10,0.03,1,0,20.95%,138.34
10709846,"Sunny, spacious room in Greenpoint",7822683,,Brooklyn,Greenpoint,40.73539,-73.95838,Private room,55,10,2,2016-11-05,0.05,1,0,20.95%,43.48
10719039,RIVERDALE GRANDVIEW,55395596,Vian,Bronx,Fieldston,40.88777,-73.9059,Private room,70,1,1,2016-08-07,0.03,1,0,20.95%,55.34
10723142,Cozy and Small bedroom in Astoria!!,24981045,Julio,Queens,Astoria,40.76061,-73.91767,Private room,35,1,1,2016-02-01,0.02,1,0,20.95%,27.67
10724373,Gorgeous Gramercy Studio,1913404,Ellie,Manhattan,Gramercy,40.73804,-73.9852,Entire home/apt,110,1,3,2017-11-22,0.07,1,0,20.95%,86.96
10724792,"New, Lux Doorman,U.N. Grand Central",52950465,Gal,Manhattan,Midtown,40.75279,-73.97251,Entire home/apt,129,30,4,2016-09-22,0.11,12,328,20.95%,101.97
10729454,Comfortable and eclectic UES room.,3139829,Tyler,Manhattan,Upper East Side,40.76797,-73.95369,Private room,50,1,2,2016-03-11,0.05,1,0,20.95%,39.53
10729951,Spacious Oasis w/ Private Entrance,10954437,Riah,Brooklyn,Bedford-Stuyvesant,40.6936,-73.94864,Private room,105,1,24,2017-01-08,0.69,1,0,20.95%,83
10733505,Entire Apartment to yourself in the Heart of NYC!!,45005719,Nia,Manhattan,Hell's Kitchen,40.76504,-73.98856,Entire home/apt,200,1,1,2016-11-05,0.03,1,364,20.95%,158.1
10747156,"Cozy room, Queens, New York",24489871,Adriana,Queens,Rego Park,40.73462,-73.85705,Private room,60,1,64,2017-03-07,1.57,2,280,20.95%,47.43
10751336,Helen's apartment,15546330,Helen,Manhattan,Morningside Heights,40.80554,-73.96422,Entire home/apt,80,1,1,2016-02-01,0.02,1,0,20.95%,63.24
10753780,Gorgeous Duplex in the Heart of BK,2423061,Mike,Brooklyn,Clinton Hill,40.6837,-73.96505,Entire home/apt,125,5,1,2016-03-17,0.02,1,0,20.95%,98.81
10755640,Artist friendly: cozy&sunny in quiet Prospect Park,25514430,Alisha,Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.9489,Entire home/apt,50,6,1,2017-08-08,0.04,1,0,20.95%,39.53
10765309,Designed west village with PATIO,8851665,Ohad,Manhattan,West Village,40.73303,-74.00118,Entire home/apt,200,3,1,2016-07-02,0.03,1,0,20.95%,158.1
10765607,Great location ??? Cozy ??? Clean,243427,Mar,Brooklyn,Williamsburg,40.71327,-73.96438,Private room,65,3,9,2017-11-05,0.24,1,0,20.95%,51.38
10766339,Gorgeous 2BR by Brooklyn Museum,9358748,Uri,Brooklyn,Crown Heights,40.67039,-73.95959,Entire home/apt,95,14,3,2016-10-19,0.08,1,0,20.95%,75.1
10771369,Awesome Midtown Get-A-Way,55713233,Ryan,Manhattan,Murray Hill,40.7462,-73.97707,Entire home/apt,105,3,3,2016-09-06,0.08,1,0,20.95%,83
10771754,Cozy Studio Near Prospect Park,47062311,Maggie,Brooklyn,Flatbush,40.64681,-73.95901,Shared room,30,3,5,2017-02-05,0.14,1,189,20.95%,23.72
10773150,Upper East Side Little Private Room,55725808,Xin,Manhattan,East Harlem,40.7869,-73.95285,Private room,45,1,2,2016-02-02,0.05,1,0,20.95%,35.57
10787042,Studio 5 min walk to Time Square,16430584,Karen,Manhattan,Hell's Kitchen,40.76371,-73.99306,Entire home/apt,250,3,3,2016-11-16,0.08,1,0,20.95%,197.63
10801474,Spacious room in a 3 bedroom Apt,55908144,Setareh,Manhattan,Harlem,40.81389,-73.95205,Private room,45,7,6,2016-08-11,0.15,1,0,20.95%,35.57
10803759,"Bright Williamsburg 1 BD, Bedford L",18575991,Gregory,Brooklyn,Williamsburg,40.7178,-73.95595,Entire home/apt,129,4,5,2017-11-26,0.12,1,0,20.95%,101.97
10807749,Chic 1-BR in Lovely Park Slope,45082547,Gretta J.,Brooklyn,South Slope,40.66686,-73.98907,Entire home/apt,120,2,5,2016-04-26,0.12,1,0,20.95%,94.86
10808086,Huge Quiet Fun Spot In Heart o LES!,15129374,Ben,Manhattan,Lower East Side,40.72088,-73.98533,Entire home/apt,200,2,1,2016-03-30,0.03,1,0,20.95%,158.1
10811875,Spacious 2BR apt with deck,768181,Darius,Brooklyn,Williamsburg,40.71377,-73.94092,Entire home/apt,120,1,1,2016-03-01,0.02,1,0,20.95%,94.86
10812263,Garden Apartment with Backyard in Carroll Gardens,1639309,Fiona,Brooklyn,Columbia St,40.68403,-74.00192,Entire home/apt,110,30,1,2017-01-02,0.03,1,312,20.95%,86.96
10824871,Beautiful Jr 1 Br In SoHo,12485770,Raanan,Manhattan,SoHo,40.72689,-74.00086,Entire home/apt,110,30,2,2016-12-24,0.06,9,333,20.95%,86.96
10826734,Wonderous Womb Room,10295496,Courtney,Brooklyn,Bushwick,40.68446,-73.90851,Private room,33,1,1,2016-02-22,0.02,1,0,20.95%,26.09
10828230,"Sunny, Cozy, Prospect Heights Apt.",56066018,Alex,Brooklyn,Crown Heights,40.6786,-73.9621,Private room,45,1,1,2016-03-01,0.02,1,0,20.95%,35.57
10829701,Room/s in lovely Williamsburg,697990,Alvaro,Brooklyn,Williamsburg,40.70516,-73.95088,Private room,65,3,2,2016-08-25,0.05,1,0,20.95%,51.38
10830815,Bohemian Bedroom for Art Lovers,2276842,Debbie,Brooklyn,Williamsburg,40.7054,-73.94283,Private room,80,2,5,2017-01-01,0.15,2,0,20.95%,63.24
10836805,A Zen oasis Harlem apartment,56119624,Neta,Manhattan,Harlem,40.81195,-73.95274,Private room,150,1,17,2017-08-09,0.43,1,363,20.95%,118.58
10837039,Private Room in Spacious 3BR 2BA,2252514,April,Brooklyn,Prospect-Lefferts Gardens,40.65791,-73.95009,Private room,35,1,2,2016-11-21,0.06,1,0,20.95%,27.67
10837800,Room in Harlem,43533460,Laur??ne,Manhattan,Washington Heights,40.83525,-73.9452,Private room,36,1,3,2016-06-28,0.08,1,0,20.95%,28.46
10839007,Lower East Side Walk Up Apartment,56124518,David,Manhattan,Lower East Side,40.72005,-73.98409,Private room,90,5,1,2016-05-28,0.03,1,0,20.95%,71.15
10848827,Prospect Park Adventures HQ,34698196,Nic,Brooklyn,Flatbush,40.65123,-73.96436,Private room,36,1,1,2016-08-18,0.03,1,0,20.95%,28.46
10849166,Large Brooklyn Apartment.,39261381,Nathaniel,Brooklyn,Flatlands,40.62361,-73.93423,Private room,34,1,7,2017-08-27,0.17,2,349,20.95%,26.88
10849750,Brownstone Beauty 1 Bedroom,185847,Faizal,Brooklyn,Fort Greene,40.68584,-73.97571,Entire home/apt,135,2,1,2016-08-15,0.03,1,0,20.95%,106.72
10850026,Renovated Hamilton Heights apt,7594757,Chaz,Manhattan,Washington Heights,40.83625,-73.94062,Private room,40,2,18,2017-11-24,0.44,1,0,20.95%,31.62
10855464,"A Spacious, Bright Brooklyn Bedroom",790177,Erin,Brooklyn,Sunset Park,40.64553,-74.00221,Private room,40,2,119,2017-11-01,2.88,1,0,20.95%,31.62
10858150,"Large, sunny, East Village loft",14460656,Anna,Manhattan,East Village,40.72633,-73.98068,Entire home/apt,295,1,7,2017-08-04,0.18,1,0,20.95%,233.2
10874577,Unbelievable luxury apartment,43220844,Adil,Manhattan,Upper East Side,40.76309,-73.95794,Entire home/apt,175,1,1,2016-02-16,0.02,1,0,20.95%,138.34
10880196,Beautiful Large Apartment in NYC,617990,Christopher,Queens,Jackson Heights,40.75055,-73.88366,Private room,89,14,4,2017-02-07,0.1,2,0,20.95%,70.35
10881719,charming Soho/Little Italy nest,30410829,Michelange,Manhattan,Chinatown,40.71786,-74.00009,Entire home/apt,105,1,16,2016-08-25,0.4,1,0,20.95%,83
10887262,Kid's friendly two levels apartment with a yard,4343152,Anna,Manhattan,Harlem,40.81223,-73.94313,Entire home/apt,199,4,2,2016-10-11,0.05,1,0,20.95%,157.31
10901062,Stylish Windsor Terrace flat,836911,Cathy,Brooklyn,Windsor Terrace,40.65636,-73.97945,Entire home/apt,150,4,1,2016-03-30,0.03,3,0,20.95%,118.58
10904914,Room in Huge Union Sq Rooftop Apt!,56514111,Jenna,Manhattan,Chelsea,40.7386,-73.99775,Private room,70,1,2,2016-03-27,0.05,1,0,20.95%,55.34
10919160,Gorgeous 1BR in Prime E. Village!,25498781,Lauren,Manhattan,East Village,40.72931,-73.98222,Entire home/apt,250,2,9,2016-08-24,0.22,1,0,20.95%,197.63
10919968,Entire 1BR apt on UWS w/ roof deck,4497387,Cristina,Manhattan,Upper West Side,40.79277,-73.97613,Entire home/apt,150,1,16,2016-12-28,0.4,1,0,20.95%,118.58
10922889,Shared male room on Manhattan with crazy view! I,39528519,Max,Manhattan,Lower East Side,40.70985,-73.98724,Shared room,35,14,2,2017-10-01,0.08,28,320,20.95%,27.67
10938202,"Spacious, bright, living/bedroom",2455178,Nessa,Brooklyn,Flatbush,40.64145,-73.96642,Private room,55,5,6,2016-11-14,0.17,1,0,20.95%,43.48
10938544,"Spacious, Private Room Near Subway",10583598,Devon,Brooklyn,Prospect-Lefferts Gardens,40.66324,-73.95963,Private room,40,2,9,2016-08-24,0.22,1,0,20.95%,31.62
10939255,Master Bedroom - Bathroom en Suite,7501803,Hannah,Brooklyn,Flatbush,40.65188,-73.96411,Private room,55,4,3,2017-10-09,0.07,1,0,20.95%,43.48
10957871,East Village Apartment w/ NYC Charm,56836468,Mark,Manhattan,East Village,40.72663,-73.97852,Private room,65,1,1,2016-02-20,0.02,1,0,20.95%,51.38
10958668,Large Cozy Room in Prospect Heights,4269459,Lindsey,Brooklyn,Crown Heights,40.67734,-73.96076,Private room,35,1,2,2016-03-13,0.05,1,0,20.95%,27.67
10966240,Private Room in Artist Apt BK,56887361,Ariel,Brooklyn,Bedford-Stuyvesant,40.68636,-73.92599,Private room,30,1,1,2016-02-27,0.02,1,0,20.95%,23.72
10967300,Cozy room in the heart of Hamilton Heights,7781522,Angela,Manhattan,Harlem,40.82332,-73.94705,Private room,40,3,4,2016-09-05,0.11,1,0,20.95%,31.62
10972148,Lofty 1-Bedroom with Garden Views,11559235,Katherine,Manhattan,Harlem,40.82765,-73.94889,Private room,125,2,3,2016-08-18,0.07,1,87,20.95%,98.81
10980168,Three-story brownstone with garden,22858411,Tracy,Brooklyn,South Slope,40.66252,-73.97911,Entire home/apt,450,5,2,2017-12-28,0.06,1,9,20.95%,355.73
10984999,Spacious Room in Penthouse in LES,22702361,Lisa-Marie,Manhattan,Chinatown,40.71628,-73.98999,Private room,85,1,1,2016-03-24,0.02,1,0,20.95%,67.19
10985169,One Bedroom Apartment in Townhouse,825856,Rubi,Brooklyn,Bedford-Stuyvesant,40.68389,-73.92128,Entire home/apt,76,2,2,2016-12-30,0.05,1,0,20.95%,60.08
10987342,Big & Bright in BK Heights with Private Balcony,7903382,Annie,Brooklyn,Brooklyn Heights,40.69449,-73.99188,Entire home/apt,150,3,7,2016-07-15,0.17,1,0,20.95%,118.58
10988682,Spacious 1 BR - 5min to Manhattan,57015584,Peter,Queens,Long Island City,40.74129,-73.95004,Entire home/apt,175,3,22,2017-07-13,0.54,1,0,20.95%,138.34
10992335,Cozy 1BR near subway,19000768,Karina,Queens,Sunnyside,40.74219,-73.92485,Entire home/apt,90,2,3,2017-11-06,0.12,2,0,20.95%,71.15
11003247,Two bedroom Apt. in Wash Heights,57097075,Matt,Manhattan,Washington Heights,40.84901,-73.93859,Entire home/apt,90,12,1,2016-08-16,0.03,1,0,20.95%,71.15
11011759,"Modern, fun and sophisticated 1BR",38968716,Ali,Manhattan,Kips Bay,40.73939,-73.983,Entire home/apt,250,28,5,2017-05-30,0.13,1,0,20.95%,197.63
11033476,Spacious Bedroom near Prospect Park,57257971,Jenna,Brooklyn,Sunset Park,40.66227,-73.99138,Private room,50,1,1,2016-02-12,0.02,1,0,20.95%,39.53
11035889,Cozy Bedroom in the Lower East Side,57269448,Chantal,Manhattan,Lower East Side,40.72104,-73.98298,Private room,100,2,1,2016-06-14,0.03,1,0,20.95%,79.05
11043540,Sunny LES Pied a Terre,5546836,Natalie,Manhattan,Lower East Side,40.71884,-73.98594,Entire home/apt,150,1,1,2016-06-18,0.03,1,0,20.95%,118.58
11062629,room with awesome view,6961443,Victoria,Manhattan,Midtown,40.75957,-73.96802,Private room,70,1,1,2016-02-15,0.02,2,0,20.95%,55.34
11063065,Spacious room in mid manhattan!,6961443,Victoria,Manhattan,Midtown,40.76163,-73.96956,Private room,70,1,2,2016-03-29,0.05,2,0,20.95%,55.34
11065633,Luxury Doorman Building/Murray Hill,19340034,Ross,Manhattan,Gramercy,40.73788,-73.98103,Private room,150,1,2,2016-03-13,0.05,1,0,20.95%,118.58
11067934,"Clean, well located Chinatown apt.",8243103,Paul,Manhattan,Civic Center,40.71567,-74.00061,Entire home/apt,200,1,33,2016-10-28,0.8,1,0,20.95%,158.1
11068187,An Architect's Inviting Studio,9132107,Alice,Manhattan,Upper West Side,40.78731,-73.97407,Entire home/apt,145,3,2,2016-04-23,0.05,1,0,20.95%,114.62
11118296,Forest Hills Haven,57762390,Annette,Queens,Forest Hills,40.71813,-73.8386,Entire home/apt,100,2,1,2016-08-05,0.03,1,0,20.95%,79.05
11118641,1 BR in 2BR - Luxury High Rise,57765248,Chandni,Manhattan,Hell's Kitchen,40.75744,-73.9936,Private room,90,1,6,2016-05-18,0.14,1,0,20.95%,71.15
11120231,Private 1 BR in Brooklyn,15193965,Matt,Brooklyn,Crown Heights,40.66841,-73.93621,Entire home/apt,85,25,1,2016-04-04,0.03,1,0,20.95%,67.19
11120851,Luxury Apartment Downtown Brooklyn,46980935,Shay,Brooklyn,Downtown Brooklyn,40.69731,-73.98228,Entire home/apt,120,30,9,2016-11-27,0.22,1,0,20.95%,94.86
11123996,Spacious Gramercy Loft,3135272,Han Sheng,Manhattan,Gramercy,40.73427,-73.98456,Entire home/apt,250,2,4,2017-06-03,0.14,1,0,20.95%,197.63
11138618,"Bright, Spacious, Brooklyn Bungalow",57885166,Emily,Brooklyn,Gowanus,40.67153,-73.988,Private room,70,1,3,2016-03-28,0.07,1,0,20.95%,55.34
11141064,"Beautiful, True 1BR in Park Slope",49033458,Stephen,Brooklyn,Windsor Terrace,40.65895,-73.97768,Entire home/apt,78,5,1,2016-03-24,0.02,1,0,20.95%,61.66
11143891,Clean Private Bedroom in Bushwick,27087652,Louise,Brooklyn,Bushwick,40.69995,-73.92612,Private room,50,1,1,2016-04-14,0.03,1,0,20.95%,39.53
11144544,Habitaci??n privada en Midtown NY,7401344,Fla,Manhattan,Midtown,40.74545,-73.98128,Private room,112,3,1,2016-02-15,0.02,1,0,20.95%,88.54
11153954,COZY STUDIO APARTMENT FOR 2 ??!,57995737,Remi O.,Manhattan,East Harlem,40.80586,-73.93861,Entire home/apt,75,5,2,2016-03-18,0.05,1,0,20.95%,59.29
11156579,TOWNHOUSE CHARME IN CITY~EAST 59th STUDIO,2856748,Ruchi,Manhattan,Midtown,40.7591,-73.96334,Entire home/apt,180,30,1,2016-06-02,0.03,49,364,20.95%,142.29
11162475,"Big, Bright UWS Bedroom and Study",14713587,Annie,Manhattan,Upper West Side,40.80288,-73.96484,Private room,125,3,6,2017-05-18,0.15,1,0,20.95%,98.81
11173173,PERFECT STUDIO FOR 2 EAST 60th ST,2856748,Ruchi,Manhattan,Upper East Side,40.76162,-73.96588,Entire home/apt,138,30,2,2016-08-30,0.05,49,341,20.95%,109.09
